order_item_id,order_id,product_id,quantity,unit_price,subtotal
2322,777,53,4,105.42,421.68
2323,777,75,3,190.13,570.39
2324,778,85,5,65.06,325.3
2325,778,67,2,319.21,638.42
2326,778,6,1,386.9,386.9
2327,778,57,1,55.56,55.56
2328,779,9,5,93.48,467.4
2329,779,58,3,260.13,780.39
2330,779,99,2,403.91,807.82
2331,779,28,3,299.14,897.42
2332,779,95,5,397.59,1987.95
2333,780,46,1,455.87,455.87
2334,781,20,3,411.46,1234.38
2335,782,73,2,446.53,893.06
2336,782,90,1,420.61,420.61
2337,782,88,5,322.06,1610.3
2338,782,57,1,55.56,55.56
2339,782,67,1,319.21,319.21
2340,783,24,3,386.82,1160.46
2341,783,20,1,411.46,411.46
2342,783,35,5,121.6,608
2343,783,60,2,317.43,634.86
2344,783,90,5,420.61,2103.05
2345,784,88,2,322.06,644.12
2346,784,71,2,234.88,469.76
2347,785,82,4,327.17,1308.68
2348,786,25,3,392.86,1178.58
2349,786,56,4,208.09,832.36
2350,787,4,4,217.56,870.24
2351,788,96,2,24.45,48.9
2352,788,68,1,488.86,488.86
2353,788,67,4,319.21,1276.84
2354,789,8,4,297.2,1188.8
2355,789,88,2,322.06,644.12
2356,789,30,3,193.42,580.26
2357,790,83,1,470.19,470.19
2358,791,35,5,121.6,608
2359,792,23,3,157.5,472.5
2360,792,64,1,404.34,404.34
2361,792,19,5,59.16,295.8
2362,792,47,4,288.68,1154.72
2363,792,71,2,234.88,469.76
2364,793,33,3,99.83,299.49
2365,793,10,4,360.58,1442.32
2366,793,16,2,54.7,109.4
2367,793,58,2,260.13,520.26
2368,793,61,4,309.79,1239.16
2369,794,50,2,58.66,117.32
2370,794,32,5,100.46,502.3
2371,794,33,5,99.83,499.15
2372,794,54,1,345.07,345.07
2373,795,69,3,64.44,193.32
2374,796,37,5,121.39,606.95
2375,796,66,5,102.27,511.35
2376,797,85,4,65.06,260.24
2377,797,45,2,184.89,369.78
2378,798,14,2,40.76,81.52
2379,798,14,1,40.76,40.76
2380,798,93,3,389.08,1167.24
2381,799,82,3,327.17,981.51
2382,799,14,3,40.76,122.28
2383,799,85,1,65.06,65.06
2384,799,92,5,267.01,1335.05
2385,799,32,3,100.46,301.38
2386,800,69,3,64.44,193.32
2387,800,81,5,69.38,346.9
2388,801,26,2,20.11,40.22
2389,801,73,5,446.53,2232.65
2390,801,6,5,386.9,1934.5
2391,801,46,2,455.87,911.74
2392,801,67,2,319.21,638.42
2393,802,22,2,271.14,542.28
2394,802,3,4,275.8,1103.2
2395,802,59,5,132.49,662.45
2396,803,34,4,435.95,1743.8
2397,803,100,2,479.73,959.46
2398,803,97,4,337.32,1349.28
2399,803,98,4,152.13,608.52
2400,803,26,3,20.11,60.33
2401,804,85,5,65.06,325.3
2402,804,64,4,404.34,1617.36
2403,804,91,2,336.75,673.5
2404,805,20,3,411.46,1234.38
2405,806,40,5,225.49,1127.45
2406,806,78,3,441.78,1325.34
2407,806,63,4,380.74,1522.96
2408,806,17,2,375.79,751.58
2409,806,26,4,20.11,80.44
2410,807,84,2,362.77,725.54
2411,807,14,4,40.76,163.04
2412,807,64,3,404.34,1213.02
2413,807,5,1,175.97,175.97
2414,808,83,5,470.19,2350.95
2415,808,91,5,336.75,1683.75
2416,809,67,4,319.21,1276.84
2417,809,42,4,241.8,967.2
2418,810,38,5,293.18,1465.9
2419,810,58,5,260.13,1300.65
2420,810,48,2,160.97,321.94
2421,810,2,1,13.76,13.76
2422,810,64,2,404.34,808.68
2423,811,57,2,55.56,111.12
2424,811,10,3,360.58,1081.74
2425,811,79,4,460.63,1842.52
2426,811,4,1,217.56,217.56
2427,811,51,2,290.5,581
2428,812,42,1,241.8,241.8
2429,813,52,4,134.43,537.72
2430,813,38,5,293.18,1465.9
2431,813,15,5,31.65,158.25
2432,813,27,1,109.12,109.12
2433,814,95,3,397.59,1192.77
2434,814,15,1,31.65,31.65
2435,814,44,3,183.81,551.43
2436,814,69,1,64.44,64.44
2437,815,72,3,257.72,773.16
2438,816,27,4,109.12,436.48
2439,816,96,2,24.45,48.9
2440,816,49,1,168.14,168.14
2441,816,84,5,362.77,1813.85
2442,817,79,2,460.63,921.26
2443,817,98,4,152.13,608.52
2444,818,48,2,160.97,321.94
2445,819,78,3,441.78,1325.34
2446,819,62,1,444.18,444.18
2447,819,46,1,455.87,455.87
2448,819,36,4,146.18,584.72
2449,819,15,4,31.65,126.6
2450,820,63,4,380.74,1522.96
2451,821,32,3,100.46,301.38
2452,821,69,5,64.44,322.2
2453,821,87,3,485.79,1457.37
2454,821,29,1,118.85,118.85
2455,822,93,3,389.08,1167.24
2456,822,29,2,118.85,237.7
2457,822,70,3,380.26,1140.78
2458,822,21,3,360.32,1080.96
2459,823,59,2,132.49,264.98
2460,823,70,2,380.26,760.52
2461,823,30,2,193.42,386.84
2462,823,21,5,360.32,1801.6
2463,824,11,1,300.33,300.33
2464,824,42,4,241.8,967.2
2465,825,82,2,327.17,654.34
2466,826,28,3,299.14,897.42
2467,826,5,3,175.97,527.91
2468,826,75,5,190.13,950.65
2469,826,54,5,345.07,1725.35
2470,827,73,3,446.53,1339.59
2471,827,30,2,193.42,386.84
2472,827,52,1,134.43,134.43
2473,827,17,5,375.79,1878.95
2474,828,63,2,380.74,761.48
2475,828,70,1,380.26,380.26
2476,828,40,2,225.49,450.98
2477,828,46,4,455.87,1823.48
2478,828,79,1,460.63,460.63
2479,829,99,4,403.91,1615.64
2480,829,27,3,109.12,327.36
2481,829,56,1,208.09,208.09
2482,829,44,1,183.81,183.81
2483,829,30,2,193.42,386.84
2484,830,44,5,183.81,919.05
2485,831,47,5,288.68,1443.4
2486,831,70,1,380.26,380.26
2487,831,92,5,267.01,1335.05
2488,832,27,1,109.12,109.12
2489,832,13,1,260.92,260.92
2490,832,10,3,360.58,1081.74
2491,832,97,3,337.32,1011.96
2492,832,33,4,99.83,399.32
2493,833,85,5,65.06,325.3
2494,833,80,5,135.98,679.9
2495,833,14,4,40.76,163.04
2496,833,41,2,71.84,143.68
2497,833,46,1,455.87,455.87
2498,834,66,4,102.27,409.08
2499,834,97,1,337.32,337.32
2500,834,17,1,375.79,375.79
2501,834,51,4,290.5,1162
2502,834,62,3,444.18,1332.54
2503,835,18,3,111.88,335.64
2504,836,83,2,470.19,940.38
2505,837,10,1,360.58,360.58
2506,837,1,2,263.13,526.26
2507,838,41,3,71.84,215.52
2508,838,58,2,260.13,520.26
2509,839,62,2,444.18,888.36
2510,839,66,3,102.27,306.81
2511,839,18,3,111.88,335.64
2512,840,54,5,345.07,1725.35
2513,840,64,4,404.34,1617.36
2514,840,15,2,31.65,63.3
2515,840,10,5,360.58,1802.9
2516,840,22,3,271.14,813.42
2517,841,38,1,293.18,293.18
2518,841,84,1,362.77,362.77
2519,841,87,3,485.79,1457.37
2520,841,22,2,271.14,542.28
2521,842,35,5,121.6,608
2522,842,60,3,317.43,952.29
2523,842,82,2,327.17,654.34
2524,843,1,2,263.13,526.26
2525,843,30,2,193.42,386.84
2526,843,34,4,435.95,1743.8
2527,843,23,4,157.5,630
2528,843,48,1,160.97,160.97
2529,844,63,2,380.74,761.48
2530,844,12,3,195.25,585.75
2531,845,21,2,360.32,720.64
2532,845,15,1,31.65,31.65
2533,845,56,2,208.09,416.18
2534,845,24,4,386.82,1547.28
2535,845,8,5,297.2,1486
2536,846,77,5,493.21,2466.05
2537,846,1,1,263.13,263.13
2538,846,24,1,386.82,386.82
2539,846,10,2,360.58,721.16
2540,846,66,3,102.27,306.81
2541,847,9,1,93.48,93.48
2542,847,15,4,31.65,126.6
2543,847,18,1,111.88,111.88
2544,847,85,5,65.06,325.3
2545,847,33,2,99.83,199.66
2546,848,17,4,375.79,1503.16
2547,848,70,4,380.26,1521.04
2548,848,73,3,446.53,1339.59
2549,849,67,3,319.21,957.63
2550,849,87,4,485.79,1943.16
2551,850,67,5,319.21,1596.05
2552,850,34,2,435.95,871.9
2553,850,8,2,297.2,594.4
2554,850,98,1,152.13,152.13
2555,850,37,3,121.39,364.17
2556,851,99,3,403.91,1211.73
2557,851,35,4,121.6,486.4
2558,851,43,2,365.01,730.02
2559,851,60,1,317.43,317.43
2560,851,84,4,362.77,1451.08
2561,852,98,3,152.13,456.39
2562,853,18,4,111.88,447.52
2563,854,89,4,133.38,533.52
2564,854,2,4,13.76,55.04
2565,854,55,5,47.97,239.85
2566,854,48,5,160.97,804.85
2567,854,39,2,259.68,519.36
2568,855,10,2,360.58,721.16
2569,855,38,4,293.18,1172.72
2570,855,5,1,175.97,175.97
2571,855,99,5,403.91,2019.55
2572,856,96,4,24.45,97.8
2573,856,35,5,121.6,608
2574,856,21,3,360.32,1080.96
2575,857,68,1,488.86,488.86
2576,858,60,2,317.43,634.86
2577,858,90,2,420.61,841.22
2578,858,5,3,175.97,527.91
2579,859,84,5,362.77,1813.85
2580,859,26,2,20.11,40.22
2581,859,13,1,260.92,260.92
2582,860,29,3,118.85,356.55
2583,861,40,4,225.49,901.96
2584,861,40,4,225.49,901.96
2585,862,58,4,260.13,1040.52
2586,862,72,5,257.72,1288.6
2587,862,86,5,405.91,2029.55
2588,862,83,4,470.19,1880.76
2589,862,83,2,470.19,940.38
2590,863,22,2,271.14,542.28
2591,863,50,2,58.66,117.32
2592,864,27,3,109.12,327.36
2593,864,38,1,293.18,293.18
2594,864,95,5,397.59,1987.95
2595,864,47,2,288.68,577.36
2596,864,37,3,121.39,364.17
2597,865,7,4,102.83,411.32
2598,865,62,2,444.18,888.36
2599,865,80,4,135.98,543.92
2600,866,72,3,257.72,773.16
2601,866,16,5,54.7,273.5
2602,866,61,4,309.79,1239.16
2603,867,82,2,327.17,654.34
2604,867,51,3,290.5,871.5
2605,867,67,2,319.21,638.42
2606,868,19,2,59.16,118.32
2607,868,11,4,300.33,1201.32
2608,868,11,5,300.33,1501.65
2609,868,71,3,234.88,704.64
2610,868,55,5,47.97,239.85
2611,869,57,3,55.56,166.68
2612,869,96,2,24.45,48.9
2613,870,17,5,375.79,1878.95
2614,870,21,1,360.32,360.32
2615,870,62,4,444.18,1776.72
2616,870,52,3,134.43,403.29
2617,871,81,1,69.38,69.38
2618,871,62,3,444.18,1332.54
2619,871,20,3,411.46,1234.38
2620,872,32,3,100.46,301.38
2621,872,35,4,121.6,486.4
2622,872,46,1,455.87,455.87
2623,872,71,1,234.88,234.88
2624,873,100,1,479.73,479.73
2625,873,51,4,290.5,1162
2626,873,40,2,225.49,450.98
2627,873,40,5,225.49,1127.45
2628,874,81,5,69.38,346.9
2629,874,93,5,389.08,1945.4
2630,874,16,4,54.7,218.8
2631,875,33,3,99.83,299.49
2632,875,42,4,241.8,967.2
2633,875,10,5,360.58,1802.9
2634,876,27,5,109.12,545.6
2635,877,43,2,365.01,730.02
2636,878,1,4,263.13,1052.52
2637,878,82,1,327.17,327.17
2638,878,20,1,411.46,411.46
2639,879,19,2,59.16,118.32
2640,879,6,2,386.9,773.8
2641,879,69,5,64.44,322.2
2642,880,13,2,260.92,521.84
2643,880,84,2,362.77,725.54
2644,880,47,3,288.68,866.04
2645,880,48,3,160.97,482.91
2646,881,5,4,175.97,703.88
2647,881,8,1,297.2,297.2
2648,881,90,5,420.61,2103.05
2649,882,53,4,105.42,421.68
2650,882,41,4,71.84,287.36
2651,882,47,4,288.68,1154.72
2652,883,73,2,446.53,893.06
2653,884,23,4,157.5,630
2654,884,53,1,105.42,105.42
2655,885,41,5,71.84,359.2
2656,885,49,4,168.14,672.56
2657,885,84,4,362.77,1451.08
2658,886,99,2,403.91,807.82
2659,886,90,4,420.61,1682.44
2660,887,45,3,184.89,554.67
2661,888,90,1,420.61,420.61
2662,888,23,2,157.5,315
2663,888,96,4,24.45,97.8
2664,888,24,1,386.82,386.82
2665,889,56,4,208.09,832.36
2666,889,66,3,102.27,306.81
2667,889,18,3,111.88,335.64
2668,890,72,5,257.72,1288.6
2669,890,23,3,157.5,472.5
2670,891,37,1,121.39,121.39
2671,891,69,3,64.44,193.32
2672,891,35,1,121.6,121.6
2673,891,16,1,54.7,54.7
2674,892,66,1,102.27,102.27
2675,892,8,2,297.2,594.4
2676,892,35,4,121.6,486.4
2677,892,53,3,105.42,316.26
2678,893,25,3,392.86,1178.58
2679,894,75,5,190.13,950.65
2680,894,35,3,121.6,364.8
2681,894,53,3,105.42,316.26
2682,895,97,2,337.32,674.64
2683,895,9,2,93.48,186.96
2684,895,48,5,160.97,804.85
2685,896,60,2,317.43,634.86
2686,896,55,4,47.97,191.88
2687,896,16,3,54.7,164.1
2688,896,55,2,47.97,95.94
2689,896,9,3,93.48,280.44
2690,897,53,4,105.42,421.68
2691,897,50,2,58.66,117.32
2692,897,75,3,190.13,570.39
2693,897,70,2,380.26,760.52
2694,897,83,4,470.19,1880.76
2695,898,21,4,360.32,1441.28
2696,898,60,4,317.43,1269.72
2697,898,44,5,183.81,919.05
2698,899,87,2,485.79,971.58
2699,899,58,4,260.13,1040.52
2700,899,13,3,260.92,782.76
2701,900,32,3,100.46,301.38
2702,901,76,4,283.55,1134.2
2703,902,4,3,217.56,652.68
2704,903,81,5,69.38,346.9
2705,903,58,4,260.13,1040.52
2706,903,9,2,93.48,186.96
2707,904,90,2,420.61,841.22
2708,904,55,3,47.97,143.91
2709,904,90,2,420.61,841.22
2710,904,25,5,392.86,1964.3
2711,905,74,1,463.46,463.46
2712,905,34,4,435.95,1743.8
2713,905,97,4,337.32,1349.28
2714,905,28,5,299.14,1495.7
2715,906,2,2,13.76,27.52
2716,906,7,2,102.83,205.66
2717,906,36,5,146.18,730.9
2718,906,84,2,362.77,725.54
2719,907,71,2,234.88,469.76
2720,908,43,1,365.01,365.01
2721,908,49,3,168.14,504.42
2722,908,59,3,132.49,397.47
2723,909,63,2,380.74,761.48
2724,909,17,2,375.79,751.58
2725,909,94,1,443.5,443.5
2726,910,53,1,105.42,105.42
2727,911,30,2,193.42,386.84
2728,911,71,4,234.88,939.52
2729,911,83,5,470.19,2350.95
2730,911,60,3,317.43,952.29
2731,912,98,1,152.13,152.13
2732,912,36,1,146.18,146.18
2733,912,85,3,65.06,195.18
2734,912,86,3,405.91,1217.73
2735,913,64,4,404.34,1617.36
2736,914,16,4,54.7,218.8
2737,915,20,1,411.46,411.46
2738,915,1,3,263.13,789.39
2739,915,94,2,443.5,887
2740,915,79,4,460.63,1842.52
2741,915,50,4,58.66,234.64
2742,916,32,3,100.46,301.38
2743,916,30,3,193.42,580.26
2744,917,30,1,193.42,193.42
2745,917,7,5,102.83,514.15
2746,917,8,3,297.2,891.6
2747,918,94,2,443.5,887
2748,918,74,3,463.46,1390.38
2749,918,69,5,64.44,322.2
2750,918,95,5,397.59,1987.95
2751,919,7,4,102.83,411.32
2752,919,54,3,345.07,1035.21
2753,919,33,4,99.83,399.32
2754,919,36,5,146.18,730.9
2755,919,92,4,267.01,1068.04
2756,920,17,1,375.79,375.79
2757,920,100,3,479.73,1439.19
2758,921,91,3,336.75,1010.25
2759,921,71,1,234.88,234.88
2760,921,13,1,260.92,260.92
2761,921,40,4,225.49,901.96
2762,921,49,5,168.14,840.7
2763,922,22,1,271.14,271.14
2764,923,7,3,102.83,308.49
2765,924,15,5,31.65,158.25
2766,925,74,1,463.46,463.46
2767,925,47,4,288.68,1154.72
2768,926,8,5,297.2,1486
2769,927,22,4,271.14,1084.56
2770,927,63,1,380.74,380.74
2771,928,42,3,241.8,725.4
2772,928,50,5,58.66,293.3
2773,928,93,4,389.08,1556.32
2774,929,100,2,479.73,959.46
2775,929,91,3,336.75,1010.25
2776,929,14,2,40.76,81.52
2777,929,95,1,397.59,397.59
2778,929,84,1,362.77,362.77
2779,930,35,4,121.6,486.4
2780,931,98,5,152.13,760.65
2781,931,27,1,109.12,109.12
2782,931,60,3,317.43,952.29
2783,931,18,4,111.88,447.52
2784,931,85,3,65.06,195.18
2785,932,88,1,322.06,322.06
2786,932,44,2,183.81,367.62
2787,932,79,2,460.63,921.26
2788,932,18,2,111.88,223.76
2789,933,37,5,121.39,606.95
2790,933,100,2,479.73,959.46
2791,933,81,2,69.38,138.76
2792,933,63,5,380.74,1903.7
2793,933,68,5,488.86,2444.3
2794,934,86,1,405.91,405.91
2795,934,2,4,13.76,55.04
2796,934,78,3,441.78,1325.34
2797,935,80,4,135.98,543.92
2798,935,11,2,300.33,600.66
2799,935,6,1,386.9,386.9
2800,936,35,4,121.6,486.4
2801,936,44,1,183.81,183.81
2802,937,6,4,386.9,1547.6
2803,937,20,2,411.46,822.92
2804,937,13,3,260.92,782.76
2805,937,14,1,40.76,40.76
2806,938,98,3,152.13,456.39
2807,938,11,4,300.33,1201.32
2808,938,63,4,380.74,1522.96
2809,938,3,2,275.8,551.6
2810,938,84,4,362.77,1451.08
2811,939,80,2,135.98,271.96
2812,939,48,1,160.97,160.97
2813,939,37,5,121.39,606.95
2814,939,91,5,336.75,1683.75
2815,939,57,5,55.56,277.8
2816,940,8,1,297.2,297.2
2817,941,59,2,132.49,264.98
2818,941,21,3,360.32,1080.96
2819,941,23,1,157.5,157.5
2820,941,54,4,345.07,1380.28
2821,942,42,5,241.8,1209
2822,942,68,4,488.86,1955.44
2823,942,55,5,47.97,239.85
2824,943,75,3,190.13,570.39
2825,943,69,2,64.44,128.88
2826,943,17,5,375.79,1878.95
2827,943,22,2,271.14,542.28
2828,944,79,5,460.63,2303.15
2829,944,22,5,271.14,1355.7
2830,945,44,5,183.81,919.05
2831,945,75,2,190.13,380.26
2832,945,98,3,152.13,456.39
2833,945,86,1,405.91,405.91
2834,945,76,2,283.55,567.1
2835,946,57,4,55.56,222.24
2836,946,1,1,263.13,263.13
2837,946,96,4,24.45,97.8
2838,946,11,3,300.33,900.99
2839,947,33,3,99.83,299.49
2840,947,42,4,241.8,967.2
2841,947,97,5,337.32,1686.6
2842,948,92,2,267.01,534.02
2843,948,72,2,257.72,515.44
2844,948,5,5,175.97,879.85
2845,948,12,4,195.25,781
2846,948,95,1,397.59,397.59
2847,949,7,4,102.83,411.32
2848,949,78,4,441.78,1767.12
2849,949,29,2,118.85,237.7
2850,949,97,4,337.32,1349.28
2851,949,72,1,257.72,257.72
2852,950,3,2,275.8,551.6
2853,950,17,4,375.79,1503.16
2854,950,26,1,20.11,20.11
2855,951,90,2,420.61,841.22
2856,951,18,4,111.88,447.52
2857,952,57,1,55.56,55.56
2858,952,79,4,460.63,1842.52
2859,952,60,5,317.43,1587.15
2860,953,54,5,345.07,1725.35
2861,953,17,5,375.79,1878.95
2862,954,40,2,225.49,450.98
2863,954,13,3,260.92,782.76
2864,954,74,5,463.46,2317.3
2865,954,9,1,93.48,93.48
2866,955,47,4,288.68,1154.72
2867,956,76,3,283.55,850.65
2868,956,14,5,40.76,203.8
2869,956,95,4,397.59,1590.36
2870,956,27,4,109.12,436.48
2871,956,44,5,183.81,919.05
2872,957,49,1,168.14,168.14
2873,957,27,5,109.12,545.6
2874,957,80,2,135.98,271.96
2875,958,84,5,362.77,1813.85
2876,958,14,2,40.76,81.52
2877,958,100,4,479.73,1918.92
2878,958,29,5,118.85,594.25
2879,958,3,5,275.8,1379
2880,959,11,1,300.33,300.33
2881,960,30,1,193.42,193.42
2882,961,61,2,309.79,619.58
2883,962,83,5,470.19,2350.95
2884,962,96,5,24.45,122.25
2885,963,59,1,132.49,132.49
2886,964,25,1,392.86,392.86
2887,964,27,2,109.12,218.24
2888,964,89,2,133.38,266.76
2889,964,79,4,460.63,1842.52
2890,964,63,3,380.74,1142.22
2891,965,91,4,336.75,1347
2892,966,19,5,59.16,295.8
2893,966,63,4,380.74,1522.96
2894,966,19,1,59.16,59.16
2895,966,78,5,441.78,2208.9
2896,966,8,2,297.2,594.4
2897,967,24,5,386.82,1934.1
2898,967,86,5,405.91,2029.55
2899,967,69,5,64.44,322.2
2900,967,35,5,121.6,608
2901,967,53,4,105.42,421.68
2902,968,92,2,267.01,534.02
2903,968,14,1,40.76,40.76
2904,968,7,5,102.83,514.15
2905,968,76,2,283.55,567.1
2906,969,62,5,444.18,2220.9
2907,970,20,5,411.46,2057.3
2908,970,74,4,463.46,1853.84
2909,970,41,2,71.84,143.68
2910,970,58,1,260.13,260.13
2911,970,52,5,134.43,672.15
2912,971,10,5,360.58,1802.9
2913,972,92,3,267.01,801.03
2914,972,60,2,317.43,634.86
2915,973,91,5,336.75,1683.75
2916,973,39,1,259.68,259.68
2917,973,45,5,184.89,924.45
2918,974,97,3,337.32,1011.96
2919,974,66,1,102.27,102.27
2920,975,53,2,105.42,210.84
2921,975,95,2,397.59,795.18
2922,975,60,4,317.43,1269.72
2923,975,24,3,386.82,1160.46
2924,975,36,3,146.18,438.54
2925,976,33,2,99.83,199.66
2926,976,80,2,135.98,271.96
2927,976,65,1,103.56,103.56
2928,976,9,2,93.48,186.96
2929,977,10,2,360.58,721.16
2930,977,53,2,105.42,210.84
2931,978,69,1,64.44,64.44
2932,978,87,3,485.79,1457.37
2933,979,6,1,386.9,386.9
2934,979,37,4,121.39,485.56
2935,979,48,1,160.97,160.97
2936,979,72,2,257.72,515.44
2937,979,5,2,175.97,351.94
2938,980,32,3,100.46,301.38
2939,980,78,1,441.78,441.78
2940,980,88,1,322.06,322.06
2941,980,48,4,160.97,643.88
2942,981,74,4,463.46,1853.84
2943,982,70,5,380.26,1901.3
2944,983,98,4,152.13,608.52
2945,983,46,2,455.87,911.74
2946,983,59,2,132.49,264.98
2947,983,86,4,405.91,1623.64
2948,984,52,1,134.43,134.43
2949,984,64,1,404.34,404.34
2950,984,80,1,135.98,135.98
2951,985,78,3,441.78,1325.34
2952,985,72,1,257.72,257.72
2953,986,95,4,397.59,1590.36
2954,986,17,2,375.79,751.58
2955,986,57,5,55.56,277.8
2956,987,32,1,100.46,100.46
2957,987,70,1,380.26,380.26
2958,987,75,3,190.13,570.39
2959,987,82,4,327.17,1308.68
2960,988,63,4,380.74,1522.96
2961,988,75,4,190.13,760.52
2962,988,90,3,420.61,1261.83
2963,988,63,4,380.74,1522.96
2964,989,30,5,193.42,967.1
2965,989,90,1,420.61,420.61
2966,990,75,3,190.13,570.39
2967,990,99,2,403.91,807.82
2968,990,8,3,297.2,891.6
2969,990,28,4,299.14,1196.56
2970,990,4,1,217.56,217.56
2971,991,11,2,300.33,600.66
2972,992,62,5,444.18,2220.9
2973,993,22,4,271.14,1084.56
2974,993,20,3,411.46,1234.38
2975,993,21,4,360.32,1441.28
2976,993,14,2,40.76,81.52
2977,993,27,3,109.12,327.36
2978,994,40,5,225.49,1127.45
2979,994,68,3,488.86,1466.58
2980,995,45,1,184.89,184.89
2981,995,84,2,362.77,725.54
2982,996,2,5,13.76,68.8
2983,996,11,3,300.33,900.99
2984,996,53,4,105.42,421.68
2985,996,45,4,184.89,739.56
2986,996,96,2,24.45,48.9
2987,997,90,5,420.61,2103.05
2988,997,77,1,493.21,493.21
2989,997,88,1,322.06,322.06
2990,997,13,1,260.92,260.92
2991,997,84,1,362.77,362.77
2992,998,24,5,386.82,1934.1
2993,998,63,2,380.74,761.48
2994,998,69,5,64.44,322.2
2995,999,81,5,69.38,346.9
2996,999,66,5,102.27,511.35
2997,999,73,5,446.53,2232.65
2998,999,57,1,55.56,55.56
2999,999,42,3,241.8,725.4
3000,1000,6,4,386.9,1547.6
3001,1000,6,5,386.9,1934.5
3002,1000,50,4,58.66,234.64
3003,1000,60,5,317.43,1587.15
3004,1001,100,4,479.73,1918.92
3005,1002,87,1,485.79,485.79
3006,1002,9,4,93.48,373.92
3007,1003,3,4,275.8,1103.2
3008,1003,12,2,195.25,390.5
3009,1004,70,3,380.26,1140.78
3010,1004,63,3,380.74,1142.22
3011,1004,95,3,397.59,1192.77
3012,1005,88,5,322.06,1610.3
3013,1005,35,4,121.6,486.4
3014,1006,27,5,109.12,545.6
3015,1006,39,3,259.68,779.04
3016,1006,83,5,470.19,2350.95
3017,1007,20,4,411.46,1645.84
3018,1008,68,3,488.86,1466.58
3019,1008,38,2,293.18,586.36
3020,1008,35,2,121.6,243.2
3021,1009,57,3,55.56,166.68
3022,1010,44,5,183.81,919.05
3023,1010,92,5,267.01,1335.05
3024,1011,84,1,362.77,362.77
3025,1011,94,1,443.5,443.5
3026,1011,93,2,389.08,778.16
3027,1011,59,1,132.49,132.49
3028,1011,67,3,319.21,957.63
3029,1012,39,2,259.68,519.36
3030,1012,50,4,58.66,234.64
3031,1012,89,1,133.38,133.38
3032,1012,39,4,259.68,1038.72
3033,1012,82,5,327.17,1635.85
3034,1013,35,3,121.6,364.8
3035,1014,42,3,241.8,725.4
3036,1015,14,1,40.76,40.76
3037,1015,25,1,392.86,392.86
3038,1016,77,3,493.21,1479.63
3039,1016,85,2,65.06,130.12
3040,1016,64,5,404.34,2021.7
3041,1017,71,4,234.88,939.52
3042,1017,79,3,460.63,1381.89
3043,1017,62,4,444.18,1776.72
3044,1017,54,2,345.07,690.14
3045,1017,45,2,184.89,369.78
3046,1018,91,3,336.75,1010.25
3047,1018,42,3,241.8,725.4
3048,1018,75,1,190.13,190.13
3049,1019,37,4,121.39,485.56
3050,1019,55,2,47.97,95.94
3051,1019,61,2,309.79,619.58
3052,1020,25,3,392.86,1178.58
3053,1020,79,3,460.63,1381.89
3054,1020,60,1,317.43,317.43
3055,1020,99,1,403.91,403.91
3056,1020,11,4,300.33,1201.32
3057,1021,82,4,327.17,1308.68
3058,1021,53,2,105.42,210.84
3059,1022,85,5,65.06,325.3
3060,1022,44,1,183.81,183.81
3061,1022,89,3,133.38,400.14
3062,1023,87,2,485.79,971.58
3063,1023,31,2,492.66,985.32
3064,1023,26,2,20.11,40.22
3065,1023,51,5,290.5,1452.5
3066,1024,62,3,444.18,1332.54
3067,1024,23,3,157.5,472.5
3068,1024,72,4,257.72,1030.88
3069,1025,61,5,309.79,1548.95
3070,1025,9,2,93.48,186.96
3071,1026,89,2,133.38,266.76
3072,1026,81,2,69.38,138.76
3073,1026,40,3,225.49,676.47
3074,1027,81,5,69.38,346.9
3075,1027,9,4,93.48,373.92
3076,1028,16,3,54.7,164.1
3077,1029,75,3,190.13,570.39
3078,1029,98,4,152.13,608.52
3079,1029,66,4,102.27,409.08
3080,1029,63,4,380.74,1522.96
3081,1030,65,3,103.56,310.68
3082,1030,25,5,392.86,1964.3
3083,1030,81,5,69.38,346.9
3084,1030,45,1,184.89,184.89
3085,1031,73,5,446.53,2232.65
3086,1031,67,4,319.21,1276.84
3087,1031,33,3,99.83,299.49
3088,1031,29,1,118.85,118.85
3089,1032,90,4,420.61,1682.44
3090,1032,68,3,488.86,1466.58
3091,1032,15,2,31.65,63.3
3092,1032,72,2,257.72,515.44
3093,1033,85,1,65.06,65.06
3094,1034,40,5,225.49,1127.45
3095,1035,12,1,195.25,195.25
3096,1036,82,4,327.17,1308.68
3097,1036,91,2,336.75,673.5
3098,1036,43,2,365.01,730.02
3099,1036,19,1,59.16,59.16
3100,1036,43,2,365.01,730.02
3101,1037,88,3,322.06,966.18
3102,1037,42,3,241.8,725.4
3103,1037,60,5,317.43,1587.15
3104,1038,8,3,297.2,891.6
3105,1038,92,4,267.01,1068.04
3106,1039,67,1,319.21,319.21
3107,1039,42,1,241.8,241.8
3108,1039,75,1,190.13,190.13
3109,1040,17,1,375.79,375.79
3110,1040,58,3,260.13,780.39
3111,1040,41,1,71.84,71.84
3112,1040,37,3,121.39,364.17
3113,1040,68,2,488.86,977.72
3114,1041,76,3,283.55,850.65
3115,1041,4,3,217.56,652.68
3116,1041,36,1,146.18,146.18
3117,1041,70,1,380.26,380.26
3118,1042,78,2,441.78,883.56
3119,1043,78,1,441.78,441.78
3120,1044,95,5,397.59,1987.95
3121,1044,92,1,267.01,267.01
3122,1044,23,4,157.5,630
3123,1044,34,3,435.95,1307.85
3124,1044,22,1,271.14,271.14
